30692998,"Among autoimmune diseases, systemic lupus erythematosus (SLE) patients have a unique predisposition to develop infections, which represents one of their main causes of morbidity and mortality. Many infections occur at disease diagnosis in the absence of immunosuppressive therapy, suggesting that the immunological abnormalities in SLE patients might be fundamental for the development of this complication. The aim of this study was to address the main clinical and immunological features associated with the development of infection and to create and validate a compound clinical-immunological infection predictive index in a cohort of SLE patients. We included 55 SLE patients with < 5 years since diagnosis. The clinical and immunological features were evaluated periodically and patients were followed-up during 1 year, searching for the development of infection. Immunophenotyping was performed by multiparametric flow cytometry and neutrophil extracellular traps (NETs) were assessed by confocal microscopy. Eighteen patients (32.7%) presented 19 infectious events, 5 (26.3%) were severe. For the construction of the index, we performed a logistic regression analysis and the cutoff points were determined with ROC curves. Increased numbers of peripheral Th17 cells, B cell lymphopenia, and lower TLR2 expression in monocytes, as well as the use of cyclophosphamide were the major risk factors for the development of infection and thus were included in the index. Besides, patients that developed infection were characterized by increased numbers of low-density granulocytes (LDGs) and higher expression of LL-37 in NETs upon infection. Finally, we validated the index retrospectively in a nested case-control study. A score >1.5 points was able to predict infection in the following year (AUC = 0.97; LR- = 0.001, specificity 100%, <i>P</i> = 0.0003). Our index encompasses novel immunological features able to prospectively predict the risk of infection in SLE patients."
30692989,"Naïve CD4<sup>+</sup> T cell differentiate into effector and regulatory subsets of helper T (Th) cells in various pathophysiological conditions and modulate tissue inflammation in autoimmune diseases. While cytokines play a key role in determining the fate of Th cells differentiation, metabolites, and metabolic pathways profoundly influence Th cells fate and their functions. Emerging literature suggests that interplay between metabolic pathways and cytokines potentiates T cell differentiation and functions in tissue inflammation in autoimmune diseases. Metabolic pathways, which are essential for the differentiation and functions of Th cell subsets, are regulated by cytokines, nutrients, growth factors, local oxygen levels, co-activation receptors, and metabolites. Dysregulation of metabolic pathways not only alters metabolic regulators in Th cells but also affect the outcome of tissue inflammation in autoimmune and allergic diseases. Understanding the modulation of metabolic pathways during T cells differentiation may potentially lead to a therapeutic strategy for immune-modulation of autoimmune and allergic diseases. In this review, we summarize the role of metabolic checkpoints and their crosstalk with different master transcription factors and signaling molecules in differentiation and function of Th subsets, which may potentially unravel novel therapeutic interventions for tissue inflammation and autoimmune disorders."
30692987,"Adenosine deaminase 2 (ADA2) deficiency is an auto-inflammatory disease due to mutations in cat eye syndrome chromosome region candidate 1 (<i>CECR1</i>) gene, currently named <i>ADA2</i>. The disease has a wide clinical spectrum encompassing early-onset vasculopathy (targeting skin, gut and central nervous system), recurrent fever, immunodeficiency and bone marrow dysfunction. Different therapeutic options have been proposed in literature, but only steroids and anti-cytokine monoclonal antibodies (such as tumor necrosis factor inhibitor) proved to be effective. If a suitable donor is available, hematopoietic stem cell transplantation (HSCT) could be curative. Here we describe a case of ADA2 deficiency in a 4-year-old Caucasian girl. The patient was initially classified as autoimmune neutropenia and then she evolved toward an autoimmune lymphoproliferative syndrome (ALPS)-like phenotype. The diagnosis of ALPS became uncertain due to atypical clinical features and normal FAS-induced apoptosis test. She was treated with G-CSF first and subsequently with immunosuppressive drugs without improvement. Only HSCT from a 9/10 HLA-matched unrelated donor, following myeloablative conditioning, completely solved the clinical signs related to ADA2 deficiency. Early diagnosis in cases presenting with hematological manifestations, rather than classical vasculopathy, allows the patients to promptly undergo HSCT and avoid more severe evolution. Finally, in similar cases highly suspicious for genetic disease, it is desirable to obtain molecular diagnosis before performing HSCT, since it can influence the transplant procedure. However, if HSCT has to be performed without delay for clinical indication, related donors should be excluded to avoid the risk of relapse or partial benefit due to a hereditary genetic defect."
30692924,"<b>Background:</b> The melanocortin α-melanocyte stimulating hormone (α-MSH), an endogenous peptide with high affinity for the melanocortin 1 receptor (MC1r), has demonstrated prevention and reversal of intestinal and ocular inflammation in animal models. Preclinical studies were performed to determine whether two MC1r receptor agonists, PL-8177 and PL-8331, exhibit actions and efficacy similar to α-MSH in preventing and reversing intestinal and ocular inflammation. <b>Methods:</b> Both PL-8177 and PL-8331 were assessed in a Eurofins LeadProfilingScreen selectivity panel including 72 <i>in vitro</i> assays. PL-8177 and PL-8331 were evaluated in an <i>in vitro</i> assay using human whole blood stimulated by lipopolysaccharide to determine inhibition of tumor necrosis factor alpha (TNF-α); for comparison, adrenocorticotropic hormone (ACTH) and α-MSH were used as positive controls. PL-8177, dosed at 0.5, 1.5, and 5.0 μg, was assessed in a cannulated rat model of dinitrobenzene sulfonic acid (DNBS)-induced bowel inflammation versus vehicle and oral sulfasalazine. PL-8177 was also dosed at 0.3 mg/kg/mouse injected intraperitoneally versus untreated controls and α-MSH treatment in mice with experimental autoimmune uveitis (EAU). PL-8331 at 3 doses, 3 times daily, was evaluated in a murine model of scopolamine-induced dry eye disease (SiccaSystem<sup>TM</sup> model), versus twice-daily Restasis<sup>®</sup> and Xiidra<sup>®</sup>. <b>Results:</b> Both PL-8177 and PL-8331 demonstrated no significant activity at the 1 μm concentration in any of the 72 <i>in vitro</i> assays. PL-8177 and PL-8331 inhibited lipopolysaccharide-induced TNF-α to a similar degree as ACTH and α-MSH. In the DNBS rat model of bowel inflammation, PL-8177 was significantly superior to untreated controls at all 3 doses (<i>P</i> < 0.05) in reducing bowel inflammation parameters, with effects similar to sulfasalazine. In the murine EAU model, PL-8177 significantly reduced retinal inflammation scores versus untreated controls (<i>P</i> = 0.0001) over 3-5 weeks, and to a similar degree as α-MSH. In the murine scopolamine-induced model of dry eye disease, PL-8331 reduced corneal fluorescein staining scores at all doses, significantly (<i>P</i> = 0.02) for the highest dose (1 × 10<sup>-5</sup> mg⋅mL<sup>-1</sup>), and similarly to Restasis<sup>®</sup>; Xiidra<sup>®</sup> demonstrated no effect. <b>Conclusion:</b> The MC1r receptor agonists PL-8177 and PL-8331 exhibited actions similar to those of α-MSH in preventing and reversing intestinal and ocular inflammation in preclinical disease models."
30692825,"Rheumatoid arthritis (RA) is a common systemic autoimmune disease. Its major manifestation is persistent joint inflammation, which can lead to bone destruction and severe disability. The immunopathogenesis of RA is very complex, involving both innate and adaptive immune systems. Recently, the discovery of anti-citrullinated protein antibodies (ACPAs) has revolutionized the diagnosis and our understanding of the immunopathogenesis of RA. The presence of ACPAs is also closely linked to the disease activity of RA. Therefore, it is reasonable to believe that ACPAs and protein citrullination are key issues for the development of RA. We have summarized the recent study results in this review. The first theory concerning the pathogenesis of RA proposed that ACPAs link the well-known genetic and environmental risk factors for developing RA. However, due to the close association between joint inflammation and ACPAs, a more direct role of ACPAs in the immunopathogenesis of RA is anticipated. Within the past 10 years, many studies, including some of our own, have shown that ACPAs can promote an inflammatory response through complement activation, formation of neutrophil extracellular traps, and direct binding to key players, including monocytes, osteoclasts, and osteoblasts, in the mediation of bone destruction in the joints of RA patients. We also present some new perspectives and issues that need to be further investigated."
30692806,"In half of the suspected autoimmune encephalitis (AIE) patients, no antibodies are identified despite extensive investigation. Therapeutic plasma exchange (TPE) is a potential first-line therapy for various subtypes of AIE. Here, we present a case of autoantibody-negative-suspected AIE, managed successfully with TPE after patient showed no response to steroids. A total of 5 sessions of TPE was done. One standard TPE procedure session was 1.2-1.5 plasma volume exchanges using 5% albumin as a replacement fluid. After five sessions, patient's clinical condition improved significantly, and a repeated magnetic resonance imaging after 5th cycle of TPE revealed a reduction in the areas of signal alteration. This was suggestive of regression of disease. Patient was discharged on 10th day of hospital admission. With early suspicion even in the absence of detectable autoantibodies, TPE plays an important role in the management of encephalitis."
30692587,"Androgen deprivation therapy (ADT) has been a mainstay of treatment for advanced prostate cancer (PCa), but limited studies have been performed to investigate the association between ADT and autoimmune diseases."
30692211,"Akt isoforms play key roles in multiple cellular processes; however, the roles of Akt-1 and Akt-2 isoforms in the development of T cell-mediated autoimmunity are poorly defined. In this study, we showed that <i>Akt1<sup>-/-</sup></i> mice develop ameliorated experimental autoimmune encephalomyelitis (EAE), a mouse model of multiple sclerosis, whereas <i>Akt2<sup>-/-</sup></i> mice develop exacerbated EAE, compared with wild-type mice. At the cellular level, Akt-1 appears to inhibit proliferation of thymus-derived regulatory T cells (tTregs), which facilitates Ag-specific Th1/Th17 responses. In a sharp contrast to Akt-1, Akt-2 potentiates tTreg proliferation in vitro and in vivo and suppresses Ag-specific Th1/Th17 responses. Furthermore, treating mice with established EAE with a specific Akt-1 inhibitor suppressed disease progression. Our data demonstrate that Akt-1 and Akt-2 differentially regulate the susceptibility of mice to EAE by controlling tTreg proliferation. Our data also indicate that targeting Akt-1 is a potential therapeutic approach for multiple sclerosis in humans."
30692201,"Pemphigus vulgaris (PV) is a potentially lethal mucocutaneous blistering disease characterized by IgG autoantibodies (AuAbs) binding to epidermal keratinocytes and inducing this devastating disease. Here, we observed that non-desmoglein (Dsg) AuAbs in serum of individuals with Dsg1/3 AuAb-negative acute PV are pathogenic, since IgGs from these patients induced skin blistering in neonatal mice due to suprabasal acantholysis. Serum levels of AuAbs to desmocollin 3 (Dsc3), M3 muscarinic acetylcholine receptor (M3AR), and secretory pathway Ca<sup>2+</sup>/Mn<sup>2+</sup>-ATPase isoform 1 (SPCA1) correlated with the disease stage of PV. Moreover, AuAb absorption on recombinant Dsc3, M3AR, or SPCA1 prevented both skin blistering in the passive transfer of AuAbs model of PV in BALB/c mice and significantly decreased the extent of acantholysis in a neonatal mouse skin explant model. Although acantholytic activities of each of these immunoaffinity-purified AuAbs could not induce a PV-like phenotype in vivo, their mixture produced a synergistic effect manifested by a positive Nikolsky sign in the skin of neonatal mice. The downstream signaling of all pathogenic non-Dsg AuAbs involved p38 mitogen-activated protein kinase (MAPK)-mediated phosphorylation and elevation of cytochrome c release and caspase 9 activity. Anti-Dsc3 and anti-SPCA1 AuAbs also activated SRC proto-oncogene, non-receptor tyrosine kinase (SRC). Of note, although a constellation of non-Dsg AuAbs apparently disrupted epidermal integrity, elimination of a single pathogenic AuAb could prevent keratinocyte detachment and blistering. Therefore, anti-Dsg1/3 AuAb-free PV can be a model for elucidating the roles of non-Dsg antigen-specific AuAbs in the physiological regulation of keratinocyte cell-cell adhesion and blister development."
30692164,"European League Against Rheumatism and are jointly supporting multiphase development of systemic lupus erythematosus (SLE) classification criteria based on weighted criteria and a continuous probability scale. Prior steps included item generation, item reduction and hierarchical organisation of candidate criteria using an evidence-based approach. Our objectives were to determine relative weights using multicriteria decision analysis (MCDA) and to set a provisional threshold score for SLE classification. An SLE Expert Panel (8 European, 9 North American) submitted 164 real, unique cases with a wide range of SLE probability in a standardised format. Using the candidate criteria, experts scored and rank-ordered 20 representative cases. At an in-person meeting, experts reviewed inter-rater reliability of scoring, further refined criteria definitions and participated in an MCDA exercise. Based on expert consensus decisions on pairwise comparisons of criteria, 1000minds software calculated criteria weights and rank-ordered the remaining 144 cases based on their additive scores. The score of the lowest-ranked case for which complete expert consensus was achieved defined the provisional threshold classification score. Inter-rater reliability of scoring cases with the candidate criteria was good. MCDA involved 74 pairwise decisions and was repeated for the arthritis and mucocutaneous domains when the initial ranking of some cases did not match expert opinion. After criteria weights and additive scores were recalculated once, experts reached consensus for SLE classification for all cases scoring>83. Using an iterative process, the candidate criteria definitions were refined, preliminary weights were calculated and a provisional threshold score for SLE classification was determined."
30692031,"Lacrimal occlusion with punctal or canalicular plugs have been used to treat dry eye disease for more than 40 years. Indeed, punctal plugs constitute a safe and effective tool to retain the natural tear film and prolong the effect of tear substitutes. A wide variety of plugs is available, differing in their design, location (punctal versus canalicular) and their resorbability. There indications have increasingly broadened, and they are now one of the treatment options for numerous ocular surface diseases. Current research focuses on using punctal plugs for extended delivery of drugs to the ocular surface. This review addresses physiology of lacrimal drainage, available models of punctal plugs, their indications, practical details of prescribing and placing punctal and canalicular plugs, and possible complications."
30691875,"Basaloid follicular hamartoma (BFH) is a rare tumor first described in 1985. It bears clinical and histologic similarities with basal cell carcinoma (BCC), in particular the so-called infundibulocystic form. We performed a single-center clinicopathological study of a series of typical cases of this entity that is occasionally difficult to diagnose."
30691396,"In Japan, freeze-dried live attenuated varicella-zoster vaccine is available for adults aged ≥50 years to prevent herpes zoster. However, limited evidence has been accumulated regarding vaccine safety for patients with underlying illnesses, who have been considered as the high-risk group for herpes zoster."
30691235,"Aquaporin-4 (AQP4) is a water channel expressed on astrocytic endfeet in the brain. The role of AQP4 has been studied in health and in a range of pathological conditions. Interest in AQP4 has increased since it was discovered to be the target antigen in the inflammatory autoimmune disease neuromyelitis optica spectrum disorder (NMOSD). Emerging data suggest that AQP4 may also be implicated in the glymphatic system and may be involved in the clearance of beta-amyloid in Alzheimer's disease (AD). In this review, we will describe the role of AQP4 in the adult and developing brain as well as its implication for disease."
30691212,"Exact causes for autoimmune diseases remain unclear and no cures are available. Breakdown of immunotolerance could set the stage for unfettered immune responses that target self-antigens. Impaired regulatory immune mechanisms could have permissive roles in autoreactivity. Abnormal regulatory immune cell function, therefore, might be a major determinant of the pathogenesis of autoimmune disease. All current treatments are associated with some level of clinical toxicity. Treatment to specifically target dysregulated immunity in these diseases would be a great advance. Extracellular adenosine is a signaling mediator that suppresses inflammation through activation of P1 receptors, most active under pathological conditions. Mounting evidence has linked alterations in the generation of adenosine from extracellular nucleotides by ectonucleotidases, and associated perturbations in purinergic signaling, to the immunological disruption and loss of immunotolerance in autoimmunity. Targeted modulation of the purinergic signaling by either targeting ectonucleotidases or modulating P1 purinergic receptors could therefore restore the balance between autoreactive immune responses; and thereby allow reestablishment of immunotolerance. We review the roles of CD39 and CD73 ectoenzymes in inflammatory states and with the dysregulation of P1 receptor signaling in systemic and organ-specific autoimmunity. Correction of such perturbations could be exploited in potential therapeutic applications."
30690835,"Primary biliary cholangitis (PBC) is an autoimmune liver disease with unknown pathogenesis. In PBC, activation of T cell receptor (TCR) signaling is associated with inflammatory cytokine production via N-Ras upregulation. Although CD4<sup>+</sup> T cell TCR repertoire may be associated with PBC pathogenesis, it has not been evaluated. Thus, we analyzed the PBC-CD4<sup>+</sup> T cell TCR repertoire using next generation sequencing (NGS)."
30690189,The aim of this study was to evaluate the prevalence of antiphospholipid antibodies (aPLs) in infertile women undergoing in vitro fertilization (IVF).
30689477,"To investigate the role of osteoprotegerin (OPG), receptor activator of nuclear factor-kB ligand (RANKL), and RANKL/OPG ratio in the pathogenesis of ankylosing spondylitis (AS)."
30689161,"Rituximab (RTX) has been classified as a drug associated with a high risk for hepatitis B virus (HBV) reactivation in HbsAg-negative/anti-HBc-positive patients. However, data on frequency of HBV reactivation are limited especially for RTX monotherapy. Several new recommendations for screening, monitoring and prophylactic antiviral treatment have been published recently. Here, we report the real-life experience in the management and reactivation rate of HbsAg-negative/anti-HBc-positive patients treated with RTX with or without chemotherapy from a large cohort and discuss our results in the light of updated recommendations."
30688241,Sjogren's syndrome (SS) is a systemic autoimmune disease that apart from involving the exocrine glands can affect any organ. Involvement of the peripheral nervous system results in a wide spectrum of neuropathic manifestations.
30687959,"The pathogenesis of functional GI disorders (FGIDs) is uncertain. However, underlying immune activation and psychological distress has been documented in irritable bowel syndrome (IBS) and functional dyspepsia (FD). Epidemiological data from the UK suggest that FGIDs are linked to atopy and certain autoimmune diseases but this has not been confirmed."
30687710,"Epidermolysis bullosa acquisita (EBA) is an orphan autoimmune disease. Patients with EBA suffer from chronic inflammation as well as blistering and scarring of the skin and mucous membranes. Current treatment options rely on non-specific immunosuppression, which in many cases, does not lead to a remission of treatment. Hence, novel treatment options are urgently needed for the care of EBA patients. During the past decade, decisive clinical observations, and frequent use of pre-clinical model systems have tremendously increased our understanding of EBA pathogenesis. Herein, we review all of the aspects of EBA, starting with a detailed description of epidemiology, clinical presentation, diagnosis, and current treatment options. Of note, pattern analysis via direct immunofluorescence microscopy of a perilesional skin lesion and novel serological test systems have significantly facilitated diagnosis of the disease. Next, a state-of the art review of the current understanding of EBA pathogenesis, emerging treatments and future perspectives is provided. Based on pre-clinical model systems, cytokines and kinases are among the most promising therapeutic targets, whereas high doses of IgG (IVIG) and the anti-CD20 antibody rituximab are among the most promising ""established"" EBA therapeutics. We also aim to raise awareness of EBA, as well as initiate basic and clinical research in this field, to further improve the already improved but still unsatisfactory conditions for those diagnosed with this condition."
30687564,"Development of human autoimmune disorders results from complex interplay among genetic, environmental, and immunological risk factors. Despite much heterogeneity in environmental triggers, the leading genes that give the propensity for tissue-specific autoimmune diseases, such as type 1 diabetes, are those associated with particular class II major histocompatibility complex alleles. Such genetic predisposition precipitates presentation of tissue antigens to MHC-II-restricted CD4 T cells. When properly activated, these self-reactive CD4 T cells migrate to the target tissue and trigger the initial immune attack. Using the non-obese diabetic mouse model of spontaneous autoimmune diabetes, much insight has been gained in understanding how presentation of physiological levels of self-antigens translates into pathological outcomes. In this review, we summarize recent advances illustrating the features of the antigen presenting cells, the sites of the antigen recognition, and the nature of the consequent T cell responses. We emphasize emerging evidence that highlights the importance of systemic presentation of catabolized tissue antigens in mobilization of pathogenic T cells. The implication of these studies in therapeutic perspectives is also discussed."
30687531,"Dermatomyositis (DM) is part of a heterogeneous group of systemic diseases called idiopathic inflammatory myopathies. As in other autoimmune connective tissue diseases (CTD), abnormalities of hematopoietic tissue and/or peripheral blood cells may develop and represent an important prognostic factor. Most common CTD associated with thrombocytopenia (TP) are systemic lupus erythematosus and antiphospholipid syndrome. DM-related TP is less frequent and may develop in the context of an underlying malignancy. Severe TP related to myositis is a very rare occurrence. We report a case of a male patient diagnosed with acute DM, debilitating muscle weakness and rapid development of severe TP."
30687331,"Rheumatoid arthritis (RA) is a multifactorial autoimmune disease that primarily manifests as persistent synovitis and progressive joint destruction. Imatinib exhibited a therapeutic effect in murine collagen-induced arthritis (CIA) via selective inhibition tyrosine kinases. The second-generation tyrosine kinase inhibitor dasatinib exhibits more durable hematological and cytogenetic effects and more potency compared to imatinib. However, the effect of dasatinib on CIA is poorly understood. The present study investigated the treatment effect of dasatinib on autoimmune arthritis. We demonstrated that dasatinib alleviated arthritis symptoms and histopathological destruction in CIA mice. Dasatinib treatment inhibited the production of proinflammatory cytokines including IL-1β, TNF-α, and IL-6, and promoted the production of the anti-inflammatory cytokine IL-10. Dasatinib treatment also suppressed the expression of anti-mouse CII antibodies including total IgG, IgG1, IgG2, and IgG2b, in CIA mice. We further demonstrated that dasatinib inhibited the migration and proliferation of fibroblast-like synoviocytes (FLS) from RA patients and promoted FLS apoptosis. The mRNA expression of MMP13, VEGF, FGF, and DKK1 was down-regulated in FLS treated with dasatinib. Our findings suggest that dasatinib exhibited treatment effects on CIA mice and that FLS are an important target cell of dasatinib treatment in autoimmune arthritis."
30687329,"Type 1 diabetes (T1D) is an autoimmune disease in which a strong inflammatory response causes the death of insulin-producing pancreatic β-cells, while inefficient regulatory mechanisms allow that response to become chronic. Ethyl pyruvate (EP), a stable pyruvate derivate and certified inhibitor of an alarmin-high mobility group box 1 (HMGB1), exerts anti-oxidant and anti-inflammatory properties in animal models of rheumatoid arthritis and encephalomyelitis. To test its therapeutic potential in T1D, EP was administered intraperitoneally to C57BL/6 mice with multiple low-dose streptozotocin (MLDS)-induced T1D. EP treatment decreased T1D incidence, reduced the infiltration of cells into the pancreatic islets and preserved β-cell function. Apart from reducing HMGB1 expression, EP treatment successfully interfered with the inflammatory response within the local pancreatic lymph nodes and in the pancreas. Its effect was restricted to boosting the regulatory arm of the immune response through up-regulation of tolerogenic dendritic cells (CD11c<sup>+</sup>CD11b<sup>-</sup>CD103<sup>+</sup>) within the pancreatic infiltrates and through the enhancement of regulatory T cell (Treg) levels (CD4<sup>+</sup>CD25<sup>high</sup>FoxP3<sup>+</sup>). These EP-stimulated Treg displayed enhanced suppressive capacity reflected in increased levels of CTLA-4, secreted TGF-β, and IL-10 and in the more efficient inhibition of effector T cell proliferation compared to Treg from diabetic animals. Higher levels of Treg were a result of increased differentiation and proliferation (Ki67<sup>+</sup> cells), but also of the heightened potency for migration due to increased expression of adhesion molecules (CD11a and CD62L) and CXCR3 chemokine receptor. Treg isolated from EP-treated mice had the activated phenotype and T-bet expression more frequently, suggesting that they readily suppressed IFN-γ-producing cells. The effect of EP on Treg was also reproduced <i>in vitro</i>. Overall, our results show that EP treatment reduced T1D incidence in C57BL/6 mice predominantly by enhancing Treg differentiation, proliferation, their suppressive capacity, and recruitment into the pancreas."
30687318,"Systemic sclerosis (SSc) is an autoimmune connective tissue disorder, characterized by multisystem involvement, vasculopathy, and fibrosis. An increased risk of malignancy is observed in SSc (including breast and lung cancers), and in a subgroup of patients with specific autoantibodies (i.e., anti-RNA polymerase III and related autoantibodies), SSc could be a paraneoplastic syndrome and might be directly related to an immune response against cancer. Herein, we reviewed the literature, focusing on the most recent articles, and shed light onto the potential relationship between cancer and scleroderma regarding temporal and immunological dimensions."
30687315,"B-cell activation plays a crucial part in the immune system and is initiated via interaction between the B cell receptor (BCR) and specific antigens. In recent years with the help of modern imaging techniques, it was found that the cortical actin cytoskeleton changes dramatically during B-cell activation. In this review, we discuss how actin-cytoskeleton reorganization regulates BCR signaling in different stages of B-cell activation, specifically when stimulated by antigens, and also how this reorganization is mediated by BCR signaling molecules. Abnormal BCR signaling is associated with the progression of lymphoma and immunological diseases including autoimmune disorders, and recent studies have proved that impaired actin cytoskeleton can devastate the normal activation of B cells. Therefore, to figure out the coordination between the actin cytoskeleton and BCR signaling may reveal an underlying mechanism of B-cell activation, which has potential for new treatments for B-cell associated diseases."
30687310,"Galectins, a family of animal lectins, play central roles in immune system regulation, shaping both innate and adaptive responses in physiological and pathological processes. These include rheumatoid arthritis (RA), a chronic multifactorial autoimmune disease characterized by inflammatory responses that affects both articular and extra-articular tissues. Galectins have been reported to play central roles in RA and its experimental animal models. In this perspective article we present new data highlighting the regulated expression of galectin-1 (Gal-1) and galectin-3 (Gal-3) in sera from RA patients under disease-modifying anti-rheumatic drugs (DMARDs) and/or corticoid treatment in the context of a more comprehensive discussion that summarizes the roles of galectins in joint inflammation. We found that Gal-1 levels markedly increase in sera from RA patients and positively correlate with erythrocyte sedimentation rate (ERS) and disease activity score 28 (DAS-28) parameters. On the other hand, Gal-3 is downregulated in RA patients, but positively correlates with health assessment questionnaire parameter (HAQ). Finally, by generating receiver-operator characteristic (ROC) curves, we found that Gal-1 and Gal-3 serum levels constitute good parameters to discriminate patients with RA from healthy individuals. Our findings uncover a differential regulation of Gal-1 and Gal-3 which might contribute to the anti-inflammatory effects elicited by DMARDs and corticoid treatment in RA patients."
30687213,"<b>Background:</b> Antibodies to glutamic acid decarboxylase (GAD ab) have been found in patients with limbic encephalitis (LE) and chronic pharmacoresistant focal epilepsy (FE). The objectives of the study were to: (1) analyze the clinical and neuroimaging course of patients with FE+GAD ab, (2) compare these characteristics with a control group, and (3) describe the most affected cerebral areas with structural and functional imaging. <b>Methods:</b> Patients with FE + high titers of GAD ab and a follow-up of at least 5 years were selected. Titers of serum GAD ab exceeding 2,000 UI/ml were considered high. Evolutive clinical and radiological characteristics were studied in comparison to two different control groups: patients with bilateral or with unilateral mesial temporal sclerosis (BMTS or UMTS) of a non-autoimmune origin. <b>Results:</b> A group of 13 patients and 17 controls were included (8 BMTS, 9 UMTS). The most frequent focal aware seizures (FAS) reported by patients were psychic (5/13: 33%). Somatosensorial, motor, and visual FAS (4/13:32%) (<i>p</i>: 0.045), musicogenic reflex seizures (MRS), and a previous history of cardiac syncope were reported only patients (2/13:16% each) (<i>p</i>: NS). Comparing EEG characteristics between patients and controls, a more widespread distribution of interictal epileptiform discharges (IED) was observed in FE+ GAD ab patients than in controls (<i>p</i>:0.01). Rhythmic delta activity was observed in all controls in anterior temporal lobes while in patients this was less frequent (<i>p</i>: 0.001). No IED, even in 24 h cVEEG, was seen in 6 patients (46%).First MRI was normal in 4/5 (75%) patients. During the follow-up mesial temporal lobe (MTsL) sclerosis was observed in 5/8 (62%) of patients. All patients had abnormal FDG-PET study. MTL hypometabolism was observed in 10/11 (91%) patients, being bilateral in 7/11 (63%). In controls, this was observed in 16/17 (94%), and it was bilateral in 8/17 (47%) (<i>p</i>: NS). Insular hypometabolism was observed in 5/11 (45%) patients (<i>P</i>:0.002). <b>Conclusions:</b> Clinical, EEG, and FDG-PET findings in FE+GAD ab suggest a widespread disease not restricted to the temporal lobe. Progressive MTL sclerosis may be observed during follow-up. In comparison to what is found in patients with non-autoimmune MTL epilepsy, insular hypometabolism is observed only in patients with GAD ab, so it may be an important diagnostic clue."
30687074,"Wilson's disease (WD), also known as hepatolenticular degeneration, is a rare autosomal recessive condition of excess copper accumulation that is most commonly associated with hepatic, neurologic, psychiatric, and ocular manifestations. While Kayser-Fleischer rings and sunflower cataracts are well known in WD, visual impairment is very rare. We report the case of a 20-year-old female who presented with acute liver failure and associated monocular vision loss. WD was found to be a cause of her liver disease and decreased vision."
30687058,"Among the differential diagnoses that should be considered in acute respiratory failure (ARF) are infectious processes, autoimmune diseases, interstitial pulmonary fibrosis, and pulmonary neoplasia. Timely diagnosis of lung neoplasia is complicated in the early stages. An opportune diagnosis, as well as the specific treatment, decrease mortality. ARF occurs 1 in 500 pregnancies and is most common during the postpartum period. Among the specific etiologies that cause ARF during pregnancy that must be considered are: (1) preeclampsia; (2) embolism of amniotic fluid; (3) peripartum cardiomyopathy; and (4) trophoblastic embolism. The case of a 36-year-old patient with a 33-week pregnancy and ARF is presented. The patient presented dyspnea while exerting moderate effort that progressed to orthopnea and type 1 respiratory insufficiency. Imaging studies showed bilateral alveolar infiltrates and predominantly right areas of consolidation. Blood cultures, a galactomannan assay and IgG antibodies against <i>mycoplasma pneumoniae</i>, were reported as negative. Autoimmune etiology was ruled out through an immunoassay. A percutaneous pulmonary biopsy was performed and an invasive pulmonary adenocarcinoma with lepidic growth pattern (i.e. lepidic pulmonary adenocarcinoma, LPA) result was reported. This etiology is rare and very difficult to recognize in acute respiratory failure cases. After infectious, autoimmune and interstitial lung fibrosis have been excluded the clinician must suspect of lung cancer in a patient with acute respiratory failure and chest imaging compatible with the presence of ground-glass nodular opacities, a solitary nodule or mass with bronchogram, and lung consolidation. In the presence of acute respiratory failure, the suspicion of pulmonary neoplasia in an adult of reproductive age must be timely. Failure to recognize this etiology can lead to fatal results."
30686983,"The hyperphosphorylation of tau protein and the overexpression of mTOR are considered to be the driving force behind Aβ plaques and Neurofibrillay Tangles (NFT's), hallmarks of Alzheimer's disease (AD). It is now evident that miscellaneous diseases such as Diabetes, Autoimmune diseases, Cancer, etc. are correlated with AD. Therefore, we reviewed the literature on the causes of AD and investigated the association of tau and mTOR with other diseases. We have discussed the role of insulin deficiency in diabetes, activated microglial cells, and dysfunction of blood-brain barrier (BBB) in Autoimmune diseases, Presenilin 1 in skin cancer, increased reactive species in mitochondrial dysfunction and deregulated Cyclins/CDKs in promoting AD pathogenesis. We have also discussed the possible therapeutics for AD such as GSK3 inactivation therapy, Rechaperoning therapy, Immunotherapy, Hormonal therapy, Metal chelators, Cell cycle therapy, γ-secretase modulators, and Cholinesterase and BACE 1-inhibitors which are thought to serve a major role in combating pathological changes coupled with AD. Recent research about the relationship between mTOR and aging and hepatic Aβ degradation offers possible targets to effectively target AD. Future prospects of AD aims at developing novel drugs and modulators that can potentially improve cell to cell signaling, prevent Aβ plaques formation, promote better release of neurotransmitters and prevent hyperphosphorylation of tau."
